Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.82,3233,47,1989,1355,0.6926328502415459,0.4052033492822967
0.83,3237,43,2026,1318,0.6876509661835749,0.39413875598086123
0.84,3239,41,2067,1277,0.6817632850241546,0.381877990430622
0.85,3241,39,2103,1241,0.6766304347826086,0.37111244019138756
0.86,3245,35,2128,1216,0.6734601449275363,0.36363636363636365
0.87,3250,30,2168,1176,0.6681763285024155,0.35167464114832536
0.88,3257,23,2208,1136,0.6631944444444444,0.3397129186602871
0.89,3259,21,2249,1095,0.6573067632850241,0.32745215311004783
0.9,3260,20,2293,1051,0.6508152173913043,0.31429425837320574
0.91,3263,17,2336,1008,0.6447765700483091,0.3014354066985646
0.92,3265,15,2385,959,0.6376811594202898,0.2867822966507177
0.93,3269,11,2423,921,0.6325483091787439,0.27541866028708134
0.94,3272,8,2480,864,0.6243961352657005,0.2583732057416268
0.95,3274,6,2542,802,0.6153381642512077,0.23983253588516745
0.96,3274,6,2599,745,0.6067330917874396,0.22278708133971292
0.97,3274,6,2663,681,0.5970712560386473,0.20364832535885166
0.98,3278,2,2741,603,0.5858997584541062,0.18032296650717702
0.99,3280,0,2869,475,0.5668780193236715,0.14204545454545456
1.0,3280,0,3297,47,0.5022644927536232,0.014055023923444977
