Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.68,3210,110,1479,1825,0.7601147342995169,0.552360774818402
0.69,3213,107,1513,1791,0.7554347826086957,0.5420702179176755
0.7,3219,101,1546,1758,0.751358695652174,0.5320823244552058
0.71,3227,93,1579,1725,0.7475845410628019,0.5220944309927361
0.72,3235,85,1621,1683,0.7424516908212561,0.5093825665859564
0.73,3242,78,1661,1643,0.737469806763285,0.49727602905569007
0.74,3247,73,1702,1602,0.7320350241545893,0.4848668280871671
0.75,3254,66,1746,1558,0.7264492753623188,0.4715496368038741
0.76,3264,56,1777,1527,0.7232789855072463,0.4621670702179177
0.77,3268,52,1817,1487,0.7178442028985508,0.45006053268765134
0.78,3271,49,1851,1453,0.7131642512077294,0.43976997578692495
0.79,3278,42,1876,1428,0.7104468599033816,0.4322033898305085
0.8,3281,39,1915,1389,0.705012077294686,0.42039951573849876
0.81,3287,33,1958,1346,0.6994263285024155,0.40738498789346245
0.82,3289,31,1999,1305,0.6935386473429952,0.39497578692493945
0.83,3295,25,2051,1253,0.6865942028985508,0.3792372881355932
0.84,3300,20,2088,1216,0.6817632850241546,0.36803874092009686
0.85,3304,16,2132,1172,0.6757246376811594,0.35472154963680386
0.86,3306,14,2173,1131,0.6698369565217391,0.34231234866828086
0.87,3308,12,2218,1086,0.6633454106280193,0.3286924939467312
0.88,3309,11,2261,1043,0.6570048309178744,0.3156779661016949
0.89,3310,10,2305,999,0.6505132850241546,0.30236077481840196
0.9,3310,10,2348,956,0.6440217391304348,0.28934624697336564
0.91,3310,10,2392,912,0.6373792270531401,0.27602905569007263
0.92,3313,7,2440,864,0.6305857487922706,0.26150121065375304
0.93,3313,7,2492,812,0.6227355072463768,0.2457627118644068
0.94,3313,7,2542,762,0.6151871980676329,0.23062953995157384
0.95,3315,5,2600,704,0.6067330917874396,0.21307506053268765
0.96,3315,5,2653,651,0.5987318840579711,0.19703389830508475
0.97,3317,3,2703,601,0.5914855072463768,0.18190072639225183
0.98,3317,3,2779,525,0.580012077294686,0.15889830508474576
0.99,3318,2,2866,438,0.5670289855072463,0.13256658595641646
1.0,3320,0,3241,63,0.5107185990338164,0.019067796610169493
