Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.52,2905,386,849,2420,0.8117378048780488,0.7402875497093913
0.53,2930,361,880,2389,0.8108231707317073,0.7308045273784032
0.54,2952,339,908,2361,0.8099085365853659,0.7222392168858979
0.55,2965,326,932,2337,0.8082317073170732,0.7148975221780361
0.56,2985,306,963,2306,0.8065548780487805,0.7054144998470481
0.57,2997,294,988,2281,0.8045731707317073,0.6977669011930254
0.58,3008,283,1004,2265,0.8038109756097561,0.6928724380544509
0.59,3019,272,1038,2231,0.8003048780487805,0.6824717038849801
0.6,3043,248,1075,2194,0.7983231707317073,0.6711532578770266
0.61,3056,235,1095,2174,0.7972560975609756,0.6650351789538085
0.62,3072,219,1119,2150,0.7960365853658536,0.6576934842459468
0.63,3087,204,1150,2119,0.7935975609756097,0.6482104619149587
0.64,3096,195,1182,2087,0.7900914634146341,0.6384215356378097
0.65,3113,178,1223,2046,0.7864329268292682,0.6258794738452126
0.66,3131,160,1264,2005,0.7829268292682927,0.6133374120526155
0.67,3145,146,1297,1972,0.780030487804878,0.6032425818293056
0.68,3155,136,1329,1940,0.7766768292682927,0.5934536555521567
0.69,3166,125,1368,1901,0.7724085365853659,0.5815234016518813
0.7,3176,115,1406,1863,0.7681402439024391,0.5698990516977669
0.71,3187,104,1441,1828,0.7644817073170732,0.5591924135821352
0.72,3194,97,1484,1785,0.7589939024390244,0.5460385438972163
0.73,3204,87,1517,1752,0.7554878048780488,0.5359437136739064
0.74,3208,83,1542,1727,0.7522865853658537,0.5282961150198837
0.75,3217,74,1567,1702,0.7498475609756098,0.5206485163658611
0.76,3223,68,1606,1663,0.7448170731707318,0.5087182624655858
0.77,3227,64,1642,1627,0.739939024390244,0.4977057204037932
0.78,3235,56,1685,1584,0.7346036585365854,0.4845518507188743
0.79,3239,52,1716,1553,0.7304878048780488,0.4750688283878862
0.8,3244,47,1751,1518,0.7259146341463415,0.4643621902722545
0.81,3245,46,1774,1495,0.7225609756097561,0.4573263995105537
0.82,3251,40,1808,1461,0.7182926829268292,0.4469256653410829
0.83,3257,34,1842,1427,0.7140243902439024,0.4365249311716121
0.84,3259,32,1873,1396,0.7096036585365854,0.42704190884062404
0.85,3264,27,1912,1357,0.7044207317073171,0.41511165494034874
0.86,3269,22,1960,1309,0.6978658536585366,0.4004282655246253
0.87,3271,20,2000,1269,0.6920731707317073,0.38819210767818907
0.88,3274,17,2048,1221,0.6852134146341463,0.37350871826246557
0.89,3276,15,2095,1174,0.6783536585365854,0.35913123279290304
0.9,3278,13,2128,1141,0.6736280487804878,0.3490364025695932
0.91,3280,11,2171,1098,0.6673780487804878,0.33588253288467423
0.92,3281,10,2226,1043,0.6591463414634147,0.31905781584582443
0.93,3282,9,2279,990,0.651219512195122,0.3028449066992964
0.94,3283,8,2319,950,0.6452743902439024,0.2906087488528602
0.95,3286,5,2378,891,0.6367378048780488,0.27256041602936676
0.96,3286,5,2440,829,0.6272865853658537,0.25359437136739066
0.97,3286,5,2514,755,0.6160060975609756,0.23095747935148364
0.98,3289,2,2587,682,0.6053353658536585,0.20862649128173755
0.99,3290,1,2722,547,0.5849085365853659,0.1673294585500153
1.0,3291,0,3198,71,0.5125,0.021719180177424288
