Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3347,0,3277,0.49471618357487923,1.0
0.01,312,3035,0,3277,0.5418176328502415,1.0
0.02,386,2961,0,3277,0.5529891304347826,1.0
0.03,447,2900,3,3274,0.5617451690821256,0.9990845285321941
0.04,520,2827,6,3271,0.5723128019323671,0.9981690570643882
0.05,581,2766,7,3270,0.5813707729468599,0.9978638999084528
0.06,631,2716,9,3268,0.5886171497584541,0.9972535855965823
0.07,673,2674,10,3267,0.5948067632850241,0.9969484284406469
0.08,735,2612,12,3265,0.6038647342995169,0.9963381141287763
0.09,784,2563,13,3264,0.6111111111111112,0.996032956972841
0.1,827,2520,17,3260,0.6169987922705314,0.9948123283490998
0.11,877,2470,19,3258,0.6242451690821256,0.9942020140372292
0.12,922,2425,20,3257,0.6308876811594203,0.9938968568812938
0.13,962,2385,22,3255,0.6366243961352657,0.9932865425694233
0.14,999,2348,23,3254,0.6420591787439613,0.9929813854134879
0.15,1057,2290,24,3253,0.6506642512077294,0.9926762282575526
0.16,1104,2243,32,3245,0.6565519323671497,0.9902349710100702
0.17,1149,2198,36,3241,0.6627415458937198,0.9890143423863289
0.18,1201,2146,41,3236,0.6698369565217391,0.9874885566066525
0.19,1249,2098,45,3232,0.6764794685990339,0.9862679279829112
0.2,1295,2052,53,3224,0.6822161835748792,0.9838266707354287
0.21,1348,1999,60,3217,0.6891606280193237,0.9816905706438815
0.22,1387,1960,68,3209,0.6938405797101449,0.9792493133963991
0.23,1429,1918,78,3199,0.6986714975845411,0.9761977418370461
0.24,1485,1862,89,3188,0.7054649758454107,0.9728410131217577
0.25,1518,1829,99,3178,0.7089371980676329,0.9697894415624047
0.26,1571,1776,105,3172,0.7160326086956522,0.9679584986267928
0.27,1628,1719,117,3160,0.7228260869565217,0.9642966127555691
0.28,1681,1666,126,3151,0.7294685990338164,0.9615501983521514
0.29,1723,1624,146,3131,0.7327898550724637,0.9554470552334452
0.3,1795,1552,161,3116,0.7413949275362319,0.9508696978944157
0.31,1863,1484,175,3102,0.7495471014492754,0.9465974977113213
0.32,1939,1408,192,3085,0.7584541062801933,0.9414098260604211
0.33,2010,1337,225,3052,0.7641908212560387,0.931339639914556
0.34,2079,1268,251,3026,0.7706823671497585,0.923405553860238
0.35,2147,1200,281,2996,0.7764190821256038,0.9142508391821789
0.36,2226,1121,316,2961,0.7830615942028986,0.903570338724443
0.37,2316,1031,355,2922,0.7907608695652174,0.8916692096429661
0.38,2389,958,399,2878,0.7951388888888888,0.8782422947818126
0.39,2473,874,439,2838,0.8017814009661836,0.8660360085444003
0.4,2543,804,472,2805,0.8073671497584541,0.8559658223985352
0.41,2607,740,514,2763,0.8106884057971014,0.8431492218492523
0.42,2671,676,561,2716,0.8132548309178744,0.828806835520293
0.43,2729,618,607,2670,0.815066425120773,0.8147696063472688
0.44,2785,562,658,2619,0.8158212560386473,0.7992065913945682
0.45,2824,523,691,2586,0.8167270531400966,0.7891364052487031
0.46,2865,482,739,2538,0.8156702898550725,0.7744888617638084
0.47,2893,454,784,2493,0.8131038647342995,0.7607567897467196
0.48,2927,420,818,2459,0.8131038647342995,0.7503814464449191
0.49,2954,393,852,2425,0.8120471014492754,0.7400061031431187
0.5,2978,369,883,2394,0.8109903381642513,0.7305462313091242
0.51,3001,346,919,2358,0.8090277777777778,0.7195605736954531
0.52,3016,331,952,2325,0.8063103864734299,0.709490387549588
0.53,3032,315,984,2293,0.8038949275362319,0.6997253585596582
0.54,3048,299,1010,2267,0.8023852657004831,0.6917912725053402
0.55,3061,286,1037,2240,0.8002717391304348,0.683552029295087
0.56,3074,273,1072,2205,0.7969504830917874,0.6728715288373512
0.57,3090,257,1102,2175,0.7948369565217391,0.6637168141592921
0.58,3104,243,1128,2149,0.7930253623188406,0.6557827281049741
0.59,3134,213,1167,2110,0.7916666666666666,0.6438815990234971
0.6,3158,189,1207,2070,0.7892512077294686,0.6316753127860848
0.61,3175,172,1252,2025,0.785024154589372,0.617943240768996
0.62,3193,154,1297,1980,0.7809480676328503,0.6042111687519073
0.63,3205,142,1339,1938,0.7764190821256038,0.5913945682026244
0.64,3221,126,1365,1912,0.7749094202898551,0.5834604821483064
0.65,3229,118,1412,1865,0.7690217391304348,0.5691180958193469
0.66,3239,108,1463,1814,0.7628321256038647,0.5535550808666463
0.67,3249,98,1512,1765,0.7569444444444444,0.5386023802258163
0.68,3257,90,1535,1742,0.7546799516908212,0.5315837656393042
0.69,3262,85,1580,1697,0.748641304347826,0.5178516936222154
0.7,3270,77,1622,1655,0.7435084541062802,0.5050350930729326
0.71,3279,68,1659,1618,0.7392814009661836,0.49374427830332623
0.72,3289,58,1690,1587,0.7361111111111112,0.4842844064693317
0.73,3292,55,1721,1556,0.7318840579710145,0.4748245346353372
0.74,3299,48,1759,1518,0.7272041062801933,0.46322856270979557
0.75,3306,41,1793,1484,0.7231280193236715,0.4528532194079951
0.76,3309,38,1838,1439,0.7167874396135265,0.4391211473909063
0.77,3314,33,1872,1405,0.7124094202898551,0.4287458040891059
